video_id,title,channel,published_at,view_count,like_count,comment_count,url,bag_query,scraped_at
jK2rJyKhm_c,5 CHANEL BAGS YOU NEED IN YOUR LUXURY COLLECTION #chanel,bethany | luxury + jewelry ,2025-07-07 21:17:27+00:00,168424,1737,37,https://www.youtube.com/watch?v=jK2rJyKhm_c,Chanel Classic Flap,2026-03-04
RRvmCPGWa-4,Unboxing Chanel Classic Double Flap Bag Review #chanel #chanelbag,Deborah Crume,2025-07-06 19:10:38+00:00,999,10,0,https://www.youtube.com/watch?v=RRvmCPGWa-4,Chanel Classic Flap,2026-03-04
f1QMKRxQe-8,more Chanel bag QUALITY ISSUES - Chanel classic flap bag repair | Laine’s Reviews,Laine's Reviews,2025-06-23 13:45:11+00:00,4718,153,87,https://www.youtube.com/watch?v=f1QMKRxQe-8,Chanel Classic Flap,2026-03-04
RZQuLDvi79s,Chanel classic flap vintage vs modern comparison. Which is better?,Luxbags by Jiaxin,2025-06-13 10:28:18+00:00,7784,86,1,https://www.youtube.com/watch?v=RZQuLDvi79s,Chanel Classic Flap,2026-03-04
Xo5Xl_dPA-U,@CHANEL classic flap bag review#chanel #chanelbag#chanelcollection #chanelbags #luxurybag,HeyyyThereDalila,2025-06-07 20:51:43+00:00,9425,149,15,https://www.youtube.com/watch?v=Xo5Xl_dPA-U,Chanel Classic Flap,2026-03-04
OaY-RcAbVxc,chanel mini square flap - one year review,emily dao ⋆౨ৎ˚,2025-06-03 13:00:48+00:00,5545,101,0,https://www.youtube.com/watch?v=OaY-RcAbVxc,Chanel Classic Flap,2026-03-04
eaRBpoFW2TQ,I love @chanelofficial @jennierubyjane,Jooshica,2025-06-02 15:01:08+00:00,969080,31055,110,https://www.youtube.com/watch?v=eaRBpoFW2TQ,Chanel Classic Flap,2026-03-04
vQAk0nRKMpI,Vintage Chanel Shopping Guide in Japan! 🇯🇵,Megan 🤍,2025-06-02 00:32:52+00:00,27105,702,7,https://www.youtube.com/watch?v=vQAk0nRKMpI,Chanel Classic Flap,2026-03-04
qk6xbprdg9s,Chanel 2025 beige mini flap shiny calfskin 👜🧡,stef ♡,2025-05-27 16:02:15+00:00,2509,22,0,https://www.youtube.com/watch?v=qk6xbprdg9s,Chanel Classic Flap,2026-03-04
qcVG9gW1ubM,Is BLACK CHANEL Classic Flap Still WORTH IT in 2025?,LuxShowBags,2025-05-27 05:08:25+00:00,1060,5,2,https://www.youtube.com/watch?v=qcVG9gW1ubM,Chanel Classic Flap,2026-03-04
BbIBIn2M33Y,#Shebag Dupe unboxing! Best quality replica Chanel Classic flap bag 2025,Shebag,2025-05-22 00:50:54+00:00,187,16,9,https://www.youtube.com/watch?v=BbIBIn2M33Y,Chanel Classic Flap,2026-03-04
UQuCjdV5cL4,Chanel Flap Top Handle Bag Unboxing #bag #chanel #chanelbag #handbags #luxury #luxurybag,QxluxuryMia,2025-05-14 08:09:00+00:00,2442,31,2,https://www.youtube.com/watch?v=UQuCjdV5cL4,Chanel Classic Flap,2026-03-04
tcbQb8Ic150,"Unboxing the Most Elegant Chanel Beige Flap Bag | Is It Worth $8,800?",HerLuxShow,2025-05-13 02:25:42+00:00,6102,59,2,https://www.youtube.com/watch?v=tcbQb8Ic150,Chanel Classic Flap,2026-03-04
2hZbpCkmbBQ,We spotted a fake Chanel Classic Flap today. Experience makes the difference. #Gemaee #Preloved,Gemaee UAE,2025-05-12 15:36:24+00:00,42920,402,37,https://www.youtube.com/watch?v=2hZbpCkmbBQ,Chanel Classic Flap,2026-03-04
241TlUAxQYg,Chanel Large Flap bag with handle 2025 Unboxing. Enjoy!,Joey Nipales,2025-05-11 08:20:48+00:00,164,3,0,https://www.youtube.com/watch?v=241TlUAxQYg,Chanel Classic Flap,2026-03-04
ipBHyYyFu1o,Chanel Classic Flap Review 2025 | Is It REALLY Worth the Hype?,Wandy-GL,2025-04-27 02:11:57+00:00,38,0,0,https://www.youtube.com/watch?v=ipBHyYyFu1o,Chanel Classic Flap,2026-03-04
ljnR6E9q_U4,Chanel Classic Flap Medium Unboxing ✨ The Dream Bag Revealed!,LuxBianca,2025-04-27 02:09:02+00:00,7808,54,0,https://www.youtube.com/watch?v=ljnR6E9q_U4,Chanel Classic Flap,2026-03-04
oHN4yZO49bQ,Is the Chanel Classic Flap Medium STILL Worth It in 2025? | Full Unboxing + First Impressions, Cecilia Luxuries,2025-04-27 01:55:53+00:00,1207,3,0,https://www.youtube.com/watch?v=oHN4yZO49bQ,Chanel Classic Flap,2026-03-04
tVxkTwocWeU,Chanel Classic Flap Medium Unboxing | Timeless Icon or Overhyped?,HerLuxShow,2025-04-27 01:48:39+00:00,6273,72,10,https://www.youtube.com/watch?v=tVxkTwocWeU,Chanel Classic Flap,2026-03-04
R69OGM81IBg,Chanel Classic 11.12 (Medium Double Flap) Review,Armcandy Bag Co,2025-04-25 09:00:41+00:00,2279,14,0,https://www.youtube.com/watch?v=R69OGM81IBg,Chanel Classic Flap,2026-03-04
9x2PT8KFLeI,Unboxing the ICONIC Chanel CF Bag | Medium Classic Flap Reveal 🖤,HerLuxShow,2025-04-23 02:27:15+00:00,1604,30,2,https://www.youtube.com/watch?v=9x2PT8KFLeI,Chanel Classic Flap,2026-03-04
QP9xD1Lg2mE,COMPARING CHANEL TOP HANDLE BAG SIZES #chanel #cocochanel,bethany | luxury + jewelry ,2025-04-21 02:01:08+00:00,36535,144,4,https://www.youtube.com/watch?v=QP9xD1Lg2mE,Chanel Classic Flap,2026-03-04
HX0rJtZzdNg,10 *MOST WANTED* Designer Handbags of 2025! (OUT vs IN),Shea Whitney,2025-04-17 21:16:31+00:00,126092,4427,1606,https://www.youtube.com/watch?v=HX0rJtZzdNg,Chanel Classic Flap,2026-03-04
haoV09RXc9E,THE NEW CHANEL 25P COLLECTION Mini Flap Bag in caviar leather 🖤 #chanel #miniflap,Mhar Travels ,2025-04-14 16:01:06+00:00,2419,0,0,https://www.youtube.com/watch?v=haoV09RXc9E,Chanel Classic Flap,2026-03-04
72EcHgBlFJk,#chanel #bag #unboxing #fashion #shopping #chanelbag #chanelbags,Chanel Luxpin,2025-04-14 15:53:10+00:00,157462,1273,25,https://www.youtube.com/watch?v=72EcHgBlFJk,Chanel Classic Flap,2026-03-04
YicotTpWsF8,Chanel Classic WOC vs. Seasonal WOC,AiMeré Luxury Collection,2025-04-10 14:00:48+00:00,8266,53,5,https://www.youtube.com/watch?v=YicotTpWsF8,Chanel Classic Flap,2026-03-04
FwUFikdSokI,New in depth video about the Chanel 25 bag! #luxurybags #handbags #designerbag,Alyssa Smirnov,2025-04-09 21:40:30+00:00,102253,0,10,https://www.youtube.com/watch?v=FwUFikdSokI,Chanel Classic Flap,2026-03-04
cprsWasKLi8,1 YEAR UPDATED CLASSIC FLAP REVIEW! DO I REGRET BUYING IT? | Kenzie Scarlett,Kenzie Scarlett,2025-04-09 16:23:31+00:00,656,38,0,https://www.youtube.com/watch?v=cprsWasKLi8,Chanel Classic Flap,2026-03-04
AIoLGRoL6GE,WHAT FITS IN | Chanel Medium CF Classic Flap #whatsinmybag #chanelbag #designerbags,Preloved Branded,2025-04-09 07:57:46+00:00,5695,31,0,https://www.youtube.com/watch?v=AIoLGRoL6GE,Chanel Classic Flap,2026-03-04
bWmShHN41nY,Chanel WOC Update + Price Increases 😱,hello catwalk city,2025-03-26 12:16:12+00:00,33253,611,138,https://www.youtube.com/watch?v=bWmShHN41nY,Chanel Classic Flap,2026-03-04
Bqu1_nuY2S0,Unboxing Chanel Classic Flap Bag!,UnboxingShyt,2025-03-22 01:51:10+00:00,737,9,0,https://www.youtube.com/watch?v=Bqu1_nuY2S0,Chanel Classic Flap,2026-03-04
s3nUs07RMZ4,Chanel classic flap unboxing,Paris141,2025-03-18 01:13:46+00:00,875,10,0,https://www.youtube.com/watch?v=s3nUs07RMZ4,Chanel Classic Flap,2026-03-04
9rUB0ZerY_E,Top 6 Chanel Bags to Buy in 2025,Luxfy,2025-03-12 13:00:14+00:00,7478,126,0,https://www.youtube.com/watch?v=9rUB0ZerY_E,Chanel Classic Flap,2026-03-04
4ZSGRh6ApVc,Chanel Classic Flap Medium Caviar Gold Hardware – Real vs. Fake! Full Side-by-Side Comparison 🔍,Faux Collective,2025-03-11 00:00:04+00:00,23121,220,221,https://www.youtube.com/watch?v=4ZSGRh6ApVc,Chanel Classic Flap,2026-03-04
Q_MpohJMmDA,CHANEL 19 VS CHANEL CLASSIC FLAP! WHICH IS MORE WORTH IT? | Kenzie Scarlett,Kenzie Scarlett,2025-03-10 17:13:40+00:00,2586,49,11,https://www.youtube.com/watch?v=Q_MpohJMmDA,Chanel Classic Flap,2026-03-04
yiiWAKUzab0,TOKYO LUXURY THRIFTING: Vintage Designer Bag Shopping in Japan at HALF PRICE 🇯🇵,April Basi,2025-03-01 03:13:00+00:00,393640,8484,189,https://www.youtube.com/watch?v=yiiWAKUzab0,Chanel Classic Flap,2026-03-04
fc5demp1edU,CHANEL 25 BAG W PRICE | Dua Lipa Chanel 25 handbag small | New Chanel 25 hobo bag w price,Sasa Zoe,2025-02-26 16:15:03+00:00,173962,1004,65,https://www.youtube.com/watch?v=fc5demp1edU,Chanel Classic Flap,2026-03-04
7oYytPgg0HI,ONLY CHANEL WORTH BUYING 2025 | MINI FLAP vs WOC REVIEW | My honest opinion | FEISREALITY,FeisReality,2025-02-09 16:21:00+00:00,8033,78,13,https://www.youtube.com/watch?v=7oYytPgg0HI,Chanel Classic Flap,2026-03-04
cy8iK3_1pB0,CHANEL CLASSIC BAG COMPARISON - the best Chanel bags? | Laine’s Reviews,Laine's Reviews,2025-02-08 14:00:44+00:00,17289,240,80,https://www.youtube.com/watch?v=cy8iK3_1pB0,Chanel Classic Flap,2026-03-04
_MMQ9weoxw8,2025手袋合集👜最愛+常用手袋/休閑款/上班族/大容量/運動袋✨GOYARD/LULULEMON/CHANEL/THE ROW/FENDI | samanthaluiii 🕊️,SAMANTHA LUI,2025-01-31 13:00:24+00:00,77214,1091,187,https://www.youtube.com/watch?v=_MMQ9weoxw8,Chanel Classic Flap,2026-03-04
6AR6D3FgmbA,Unboxing Chanel Classic Double Flap Bag #chanel#bag#luxury#unboxing,Ksenia Vorobyeva ,2025-01-28 18:21:46+00:00,9904,106,11,https://www.youtube.com/watch?v=6AR6D3FgmbA,Chanel Classic Flap,2026-03-04
sdjgbJ717vA,Chanel Mini Review 🖤✨ #chanel #handbags #handbag #chanelmini #handbagfavorite #minibags,CAT,2025-01-24 03:56:57+00:00,40767,208,15,https://www.youtube.com/watch?v=sdjgbJ717vA,Chanel Classic Flap,2026-03-04
SFsNfZuzuFc,CHANEL 25P Spring/Summer 2025 Handbags Review New Chanel Caviar Mini New Chanel Kelly bag | OxanaLV,OxanaLV,2025-01-23 17:08:40+00:00,8307,125,20,https://www.youtube.com/watch?v=SFsNfZuzuFc,Chanel Classic Flap,2026-03-04
-ORBpbwKOsc,❌ Was this CHANEL bag a HUGE MISTAKE?! 🥺,findingfiona,2025-01-20 23:58:02+00:00,1191822,64836,675,https://www.youtube.com/watch?v=-ORBpbwKOsc,Chanel Classic Flap,2026-03-04
BA7A6vVwPwk,"Chanel XXL Bag: $16,035?! 😱",Naughty Swege,2024-12-31 20:40:31+00:00,92,1,0,https://www.youtube.com/watch?v=BA7A6vVwPwk,Chanel Classic Flap,2026-03-04
3pK_NO_cqTY,FINALLY! Wear Chanel Classic Flap a Crossbody Bag! 😍,AiMeré Luxury Collection,2024-12-27 13:00:07+00:00,2359,40,2,https://www.youtube.com/watch?v=3pK_NO_cqTY,Chanel Classic Flap,2026-03-04
6_24M_BbRTQ,Chanel Classic Flap Card Holder Caviar with Gold Hardware | Unboxing,Jerrieal Small,2024-12-17 17:27:51+00:00,1621,25,6,https://www.youtube.com/watch?v=6_24M_BbRTQ,Chanel Classic Flap,2026-03-04
taXTTmJPO6E,Classic Chanel Flap Bag Once Again,Antoni Suave,2024-12-17 16:04:58+00:00,817,14,1,https://www.youtube.com/watch?v=taXTTmJPO6E,Chanel Classic Flap,2026-03-04
K9R_vyf2E-A,How I turned my Chanel Classic Flap as a Crossbody  Bag 😎,AiMeré Luxury Collection,2024-12-11 01:00:15+00:00,3409,43,2,https://www.youtube.com/watch?v=K9R_vyf2E-A,Chanel Classic Flap,2026-03-04
QsQDKjT2ZCY,CHANEL  Bags  Chanel Classic Vintage Medium Caviar Double Flap Bag,Mitsubishi Too,2024-11-27 15:38:49+00:00,6618,41,1,https://www.youtube.com/watch?v=QsQDKjT2ZCY,Chanel Classic Flap,2026-03-04
xO5uKDdW0_g,Chanel Large (Jumbo) Classic Double Flap | A Stylish Review & What Fits Inside | Simply Samina,Simply Samina,2024-10-28 20:58:10+00:00,3611,54,25,https://www.youtube.com/watch?v=xO5uKDdW0_g,Chanel Classic Flap,2026-03-04
qRM7VGWgO9c,3D models of Chanel Vintage Medium Diana Flap Bag  #fashion #handbags,3dMonk Studio,2024-10-27 23:22:48+00:00,201,3,0,https://www.youtube.com/watch?v=qRM7VGWgO9c,Chanel Classic Flap,2026-03-04
J5wrx_3Hce4,Chanel cf real vs super fake #bag,Bagexpert,2024-10-20 16:35:29+00:00,2999,12,8,https://www.youtube.com/watch?v=J5wrx_3Hce4,Chanel Classic Flap,2026-03-04
dByZJ3DHygU,Do you know the difference between Chanel Diana bag vs Chanel Classic Flap? #chanel #vintagechanel,Classic Coco,2024-10-16 18:39:39+00:00,2366,16,1,https://www.youtube.com/watch?v=dByZJ3DHygU,Chanel Classic Flap,2026-03-04
UYP1yxVV3oU,THE WORST DESIGNER BAGS IN MY COLLECTION❌ #shorts,Amelia Liana,2024-10-16 09:00:27+00:00,1919829,59947,477,https://www.youtube.com/watch?v=UYP1yxVV3oU,Chanel Classic Flap,2026-03-04
W5Y7N3cqRNE,Never seen so many Chanel bags in my life! #japanvlog #chanel #japanshopping #tokyo #japantravel,genevivelaurenn,2024-10-09 14:30:15+00:00,39408,566,17,https://www.youtube.com/watch?v=W5Y7N3cqRNE,Chanel Classic Flap,2026-03-04
v58ueyIfotA,Fall-Winter 2024/25 Pre-Collection Chanel Classic Flap Bag. More in the link👆🏻,JoyLoveC,2024-10-07 17:02:36+00:00,3508,57,6,https://www.youtube.com/watch?v=v58ueyIfotA,Chanel Classic Flap,2026-03-04
2GJ7pCBPWT4,Chanel 24K Fall/Winter Collection First Day Launch Purchase -Mini Flap Bag,OneMoreBag,2024-09-27 04:12:58+00:00,12061,177,35,https://www.youtube.com/watch?v=2GJ7pCBPWT4,Chanel Classic Flap,2026-03-04
DQ_lok2Fy9A,Chanel Classic Double Flap Bag in Caviar Unboxing 2024,Yalon Mishaél,2024-09-14 19:04:17+00:00,1420,25,20,https://www.youtube.com/watch?v=DQ_lok2Fy9A,Chanel Classic Flap,2026-03-04
ETojZOH92Mo,Watch this before buying Chanel!,Atlanta Luxury Bags,2024-09-06 17:00:38+00:00,207129,4065,103,https://www.youtube.com/watch?v=ETojZOH92Mo,Chanel Classic Flap,2026-03-04
M6ImKgH-a1A,Chanel Classic Flap Bag,Chanel Luxpin,2024-09-05 05:17:53+00:00,5081,106,2,https://www.youtube.com/watch?v=M6ImKgH-a1A,Chanel Classic Flap,2026-03-04
874DieFo2Wg,How to locate a serial number - Chanel classic flap bag edition,Luxury Resale Association ,2024-08-29 16:41:48+00:00,859,1,0,https://www.youtube.com/watch?v=874DieFo2Wg,Chanel Classic Flap,2026-03-04
DpA9NaDo-zc,Chanel Square Mini Flap Bag,SimplyStylesLux,2024-08-28 03:31:17+00:00,4924,30,1,https://www.youtube.com/watch?v=DpA9NaDo-zc,Chanel Classic Flap,2026-03-04
kUDl26ea-gM,Chanel Double Flap Size Guide,FASHIONPHILE,2024-08-21 22:49:56+00:00,45205,487,13,https://www.youtube.com/watch?v=kUDl26ea-gM,Chanel Classic Flap,2026-03-04
96a6Af2ejF8,😊Satisfied or not satisfied?😒#chanel #bag #unboxing #fashion #shopping #chanelbag #chanelbags,Chanel Luxpin,2024-08-14 07:25:27+00:00,1175967,13307,236,https://www.youtube.com/watch?v=96a6Af2ejF8,Chanel Classic Flap,2026-03-04
phb66ncEFNc,Just got my hands on a Chanel light yellow classic flap bag #Chanel #chanelbag #chanelclassic,Chanel Luxpin,2024-08-10 03:42:26+00:00,1341,15,0,https://www.youtube.com/watch?v=phb66ncEFNc,Chanel Classic Flap,2026-03-04
BIwcWHnCCcM,Chanel Classic Mini Flap 🩷,ShopShops,2024-08-09 23:21:29+00:00,1369,11,0,https://www.youtube.com/watch?v=BIwcWHnCCcM,Chanel Classic Flap,2026-03-04
3y0qhcNrdMc,"Why The Chanel Classic Flap Is Worth $100,000",LuxeWard,2024-08-07 13:00:08+00:00,56,0,1,https://www.youtube.com/watch?v=3y0qhcNrdMc,Chanel Classic Flap,2026-03-04
sDJ1jiqR4E4,Chanel Mini Flap Bag - Caviar Leather #Chanel #CaviarLeather #Fashion #Luxury #Style #ChanelBag,Chanel Luxpin,2024-08-01 11:45:51+00:00,1937,13,0,https://www.youtube.com/watch?v=sDJ1jiqR4E4,Chanel Classic Flap,2026-03-04
__GLDiaeI1I,Why I Wouldn't Buy This Bag | Chanel Classic Lambskin Handbag Review #luxury #chanel #chanelbag,TheBeautyBreakdown,2024-07-22 16:45:01+00:00,87098,1030,79,https://www.youtube.com/watch?v=__GLDiaeI1I,Chanel Classic Flap,2026-03-04
PbvtYM0lpOA,"I PAID $5,000 FOR A FAKE CHANEL CLASSIC FLAP",My Closet Rocks,2024-07-18 18:30:03+00:00,28468,354,1425,https://www.youtube.com/watch?v=PbvtYM0lpOA,Chanel Classic Flap,2026-03-04
IA6Zvr93vo4,Unboxing Chanel Classic flap bag. #dreambag #chanelclassic #chanelvintage,Cee,2024-07-09 16:36:57+00:00,1093,0,2,https://www.youtube.com/watch?v=IA6Zvr93vo4,Chanel Classic Flap,2026-03-04
s-W9j7yRJ90,CHANEL CLASSIC FLAP SIZE COMPARISON | SMALL VS MINI VS EXTRA MINI,Jessica,2024-07-08 19:21:49+00:00,10222,146,19,https://www.youtube.com/watch?v=s-W9j7yRJ90,Chanel Classic Flap,2026-03-04
e0mFmZ9ckVw,UNBOXING FIRST CHANEL CLASSIC FLAP BAG | Is it worth it?,Crishya,2024-07-05 07:52:21+00:00,7713,122,27,https://www.youtube.com/watch?v=e0mFmZ9ckVw,Chanel Classic Flap,2026-03-04
BO5SKwFh3hw,￼Chanel Calfskin Chevron Quilted Medium Trendy CC Dual Handle Flap Bag Beige #chanelbag #singapore,JemryLuxuryShare ,2024-06-28 10:47:38+00:00,281,6,0,https://www.youtube.com/watch?v=BO5SKwFh3hw,Chanel Classic Flap,2026-03-04
UaZY3sg8DTY,Review and What's in my Bag - Chanel Classic Flap Size Small,Jessica,2024-06-25 00:57:58+00:00,7678,99,14,https://www.youtube.com/watch?v=UaZY3sg8DTY,Chanel Classic Flap,2026-03-04
z_qq2la7ovQ,Chanel's Price Increase! Is It Worth It? #luxury #chanel,theHandbag Heaven,2024-06-01 00:54:58+00:00,144,1,0,https://www.youtube.com/watch?v=z_qq2la7ovQ,Chanel Classic Flap,2026-03-04
732Wp25Sr3k,Buying my dream vintage Chanel bag in Japan!😭✨🖤 #vintagebag #japantravel #osaka #japan,Katryna Ton,2024-05-26 19:19:42+00:00,191732,4937,81,https://www.youtube.com/watch?v=732Wp25Sr3k,Chanel Classic Flap,2026-03-04
dUTKnS_xYtk,Beware of the Chanel Classic 11.12 Handbag (Medium Double Flap Bag),Jane Goldberg,2024-05-25 22:38:04+00:00,9001,157,65,https://www.youtube.com/watch?v=dUTKnS_xYtk,Chanel Classic Flap,2026-03-04
DkQFcZiSE_s,Unboxing Chanel Timeless Small Flap Wallet #chanel #unboxing #luxury,C‘Lynn,2024-05-24 18:56:51+00:00,17262,130,7,https://www.youtube.com/watch?v=DkQFcZiSE_s,Chanel Classic Flap,2026-03-04
NgokGP91FTU,Chanel White Caviar Classic Jumbo Flap,Haute Classics Inc.,2024-05-21 00:24:45+00:00,2054,30,0,https://www.youtube.com/watch?v=NgokGP91FTU,Chanel Classic Flap,2026-03-04
qzuBQhff02c,CHANEL FLAP BAG Medium & Jumbo Chanel Classic Flap Patent Leather Lambskin Leather bags #chanelbag,lvluxegirl,2024-05-20 00:49:18+00:00,385,26,10,https://www.youtube.com/watch?v=qzuBQhff02c,Chanel Classic Flap,2026-03-04
xCTKX1rUm30,chanel mini square flap unboxing #shorts,emily dao ⋆౨ৎ˚,2024-05-17 14:00:56+00:00,10673,194,0,https://www.youtube.com/watch?v=xCTKX1rUm30,Chanel Classic Flap,2026-03-04
cZrQ7UnEs2A,LUXURY UNBOXING 2024| Chanel jumbo double flap bag| preloved luxury bags | #shorts #luxurybag,Funmi Ford,2024-05-13 17:11:02+00:00,6615,296,12,https://www.youtube.com/watch?v=cZrQ7UnEs2A,Chanel Classic Flap,2026-03-04
THd1aPFS3iU,Unboxing my first Mini Flap Bag with Handle (2024) 👜 | madebyem REVIEW,madebyem,2024-04-19 01:00:19+00:00,6989,74,35,https://www.youtube.com/watch?v=THd1aPFS3iU,Chanel Classic Flap,2026-03-04
ptfj49uxcoo,"HONEST 2 YEAR REVIEW of my Vintage Chanel Classic Flap!! How it wears, maintenance, authenticity",Samantha Sito,2024-04-17 13:01:05+00:00,4594,60,29,https://www.youtube.com/watch?v=ptfj49uxcoo,Chanel Classic Flap,2026-03-04
Wc4J0zOUS3Y,Chanel Classic Flap Unboxing #unboxing #fashion #styleinspo,Lavish Lana,2024-04-02 16:07:42+00:00,3670,105,0,https://www.youtube.com/watch?v=Wc4J0zOUS3Y,Chanel Classic Flap,2026-03-04
6mW9aiRYLYY,CHANEL 24S Medium Classic Flap - getting my dream bag before the price increase!,Nurse Kirsten,2024-03-28 07:26:58+00:00,4425,62,29,https://www.youtube.com/watch?v=6mW9aiRYLYY,Chanel Classic Flap,2026-03-04
C4p55VeY384,My VINTAGE CHANEL Handbag Collection (16 BAGS)👜 2024,FashioNica,2024-03-18 23:14:02+00:00,27508,706,477,https://www.youtube.com/watch?v=C4p55VeY384,Chanel Classic Flap,2026-03-04
yhSJVbHtKHI,A Chanel Classic Flap NOW costs HOW MUCH! - Chanel Price Increase,FASHIONPHILE Collective,2024-03-13 16:00:47+00:00,35247,748,23,https://www.youtube.com/watch?v=yhSJVbHtKHI,Chanel Classic Flap,2026-03-04
MypNOKG5y1w,How to Convert a Chanel Pouch into a Classic Flap Bag! 🤩 #chanel,AiMeré Luxury Collection,2024-03-13 00:00:07+00:00,1689,18,0,https://www.youtube.com/watch?v=MypNOKG5y1w,Chanel Classic Flap,2026-03-04
88G4s4DfBco,"Chanel Classic Flap Bag Unboxing 2024: Detailed Review, First Impressions & Shopping Experience.",Designer Mama,2024-03-01 17:00:14+00:00,3283,89,24,https://www.youtube.com/watch?v=88G4s4DfBco,Chanel Classic Flap,2026-03-04
lkiILuyJVpk,Buying a Chanel bag in Paris!!,Alissia,2024-02-28 18:42:52+00:00,1510155,66985,914,https://www.youtube.com/watch?v=lkiILuyJVpk,Chanel Classic Flap,2026-03-04
usHrw3D5bt0,Chanel Classic Flap vs Reissue | Which is worth the investment? Comparison | Resale Value | Styling,Sabsstyle,2024-02-27 23:00:27+00:00,4945,109,25,https://www.youtube.com/watch?v=usHrw3D5bt0,Chanel Classic Flap,2026-03-04
eKuPY6vcWaY,CHANEL rare classic flap unboxing now up on my channel! #chanel #chanelunboxing #chanelclassicflap,Asha Mode - Maximalist Fashion,2024-02-16 16:53:07+00:00,831,9,1,https://www.youtube.com/watch?v=eKuPY6vcWaY,Chanel Classic Flap,2026-03-04
j2Xl2mxoYjk,Unboxing Chanel Classic Flap Black Caviar Small GHW,mimimalist,2024-01-24 08:00:31+00:00,10465,81,20,https://www.youtube.com/watch?v=j2Xl2mxoYjk,Chanel Classic Flap,2026-03-04
XgH3PQsy-NY,Chanel Classic Flap Handbag Depth-Review Luxury Bag 2024,Luxury Bag 2024,2024-01-22 08:25:43+00:00,13,0,0,https://www.youtube.com/watch?v=XgH3PQsy-NY,Chanel Classic Flap,2026-03-04
T1X4XsnPdnY,Detailed Chanel Classic Flap Review Size: Jumbo (large),Francesca's World,2024-01-19 21:30:03+00:00,678,208,5,https://www.youtube.com/watch?v=T1X4XsnPdnY,Chanel Classic Flap,2026-03-04
JlCnnvNGCyw,What Fits In The Chanel Mini Flap Bag #shorts #chanel  #elegancepersonified,ExecutiveHer,2024-01-19 17:37:17+00:00,8208,134,6,https://www.youtube.com/watch?v=JlCnnvNGCyw,Chanel Classic Flap,2026-03-04
-Nc_s93Fp98,Chanel Price Increase #chanel @CHANEL #chanelbags,Shopaholique - Luxury Lover Fashion Freak ,2024-01-16 00:45:00+00:00,196,3,0,https://www.youtube.com/watch?v=-Nc_s93Fp98,Chanel Classic Flap,2026-03-04
0Ql4b-hBzMs,Unboxing Chanel 7 flap bag mini #chanel #unboxingvideo #unboxchanel,Unboxing,2024-01-11 01:30:57+00:00,69,1,1,https://www.youtube.com/watch?v=0Ql4b-hBzMs,Chanel Classic Flap,2026-03-04
AL9KLzyvQgQ,Chanel Black Lambskin Medium Classic Double Flap Bag,Once More Luxury,2024-01-04 20:23:48+00:00,8005,68,0,https://www.youtube.com/watch?v=AL9KLzyvQgQ,Chanel Classic Flap,2026-03-04
7OCRAC5CfAw,Chanel's shocking quality! Disaster! Watch Before You Buy.,Lelosii,2023-12-13 21:00:08+00:00,41520,1029,377,https://www.youtube.com/watch?v=7OCRAC5CfAw,Chanel Classic Flap,2026-03-04
9QnzFfrpHqk,My Chanel bag collection ✨,Jennifer Wang,2023-12-07 15:08:34+00:00,360433,10452,321,https://www.youtube.com/watch?v=9QnzFfrpHqk,Chanel Classic Flap,2026-03-04
wUDEbDDkddc,Yep! I took home Chanel’s ludicrously capacious XL flap in Pink from the Cruise 2024 collection.,therealshakeen,2023-11-26 07:23:20+00:00,7503,285,28,https://www.youtube.com/watch?v=wUDEbDDkddc,Chanel Classic Flap,2026-03-04
-HG0ziMZ1Go,A New Way to Wear Your Chanel Classic Flap 🖤,Haute Classics Inc.,2023-11-12 15:27:23+00:00,4594,32,2,https://www.youtube.com/watch?v=-HG0ziMZ1Go,Chanel Classic Flap,2026-03-04
Ri4liQX4GZw,Are SUPERFAKE Chanel Bags REALLY That Good?,FASHIONPHILE Collective,2023-11-10 17:00:31+00:00,231375,2637,8035,https://www.youtube.com/watch?v=Ri4liQX4GZw,Chanel Classic Flap,2026-03-04
mACjYi0RvDw,EXPLAINED: Super Fake vs Real Chanel Classic Bag! #luxury #fashion #chanel,FASHIONPHILE Collective,2023-11-10 16:00:36+00:00,195191,2446,377,https://www.youtube.com/watch?v=mACjYi0RvDw,Chanel Classic Flap,2026-03-04
PbZCposYs2A,SECRET way to wear a Chanel bag! #luxury #fashion #chanel #fashionhack #tricks,FASHIONPHILE Collective,2023-11-06 16:00:27+00:00,1545850,34245,238,https://www.youtube.com/watch?v=PbZCposYs2A,Chanel Classic Flap,2026-03-04
kOJwjSbucdU,"$10,000 vs $100 SUPER Fake Chanel bag #luxury #fashion #realvsfake #chanelbag",FASHIONPHILE Collective,2023-11-06 15:00:41+00:00,1026794,9787,3298,https://www.youtube.com/watch?v=kOJwjSbucdU,Chanel Classic Flap,2026-03-04
Vrb__5Uqw9w,Why are people wearing Chanel BACKWARDS?! #luxury #fashion #chanel #bags,FASHIONPHILE Collective,2023-10-29 16:00:30+00:00,467216,12871,328,https://www.youtube.com/watch?v=Vrb__5Uqw9w,Chanel Classic Flap,2026-03-04
GdKSwTnWuJI,Unboxing my dream bag🥰 Chanel mini flap ❤️‍🔥,Chelia Durante,2023-10-21 15:41:53+00:00,132876,1520,37,https://www.youtube.com/watch?v=GdKSwTnWuJI,Chanel Classic Flap,2026-03-04
